"Well","host_species","plate_no","Day_isolated","Isolate","exact_isolate","read_day","read_time","read_timeHours","ChlA_100","day_mean","day_sd","Outlier"
"G7","selenastrum","25","D31","132,1DF","Plate_25_132,1DF_G7","10",2021-03-04 11:23:07,233.264444444444,21.3,22.7666666666667,2.8936712552281,FALSE
"B8","selenastrum","25","D31","145DF","Plate_25_145DF_B8","10",2021-03-04 11:23:07,233.264444444444,319,305.333333333333,15.1767365837763,FALSE
"C8","selenastrum","25","D3","250D3","Plate_25_250D3_C8","10",2021-03-04 11:23:07,233.264444444444,323,330,8.88819441731559,FALSE
"D8","selenastrum","25","D3","216D3","Plate_25_216D3_D8","10",2021-03-04 11:23:07,233.264444444444,355,323,27.7308492477241,FALSE
"E8","selenastrum","25","D31","TRI_124,1,139,145DF","Plate_25_TRI_124,1,139,145DF_E8","10",2021-03-04 11:23:07,233.264444444444,348,348,NA,NA
"F8","selenastrum","25","D3","TRI_250D3,126,150DF","Plate_25_TRI_250D3,126,150DF_F8","10",2021-03-04 11:23:07,233.264444444444,343,343,NA,NA
"G8","selenastrum","25","D3","TRI_216D3,132,1,133DF","Plate_25_TRI_216D3,132,1,133DF_G8","10",2021-03-04 11:23:07,233.264444444444,215,215,NA,NA
"B9","selenastrum","25","D31","145DF","Plate_25_145DF_B9","10",2021-03-04 11:23:07,233.264444444444,308,305.333333333333,15.1767365837763,FALSE
"C9","selenastrum","25","D3","250D3","Plate_25_250D3_C9","10",2021-03-04 11:23:07,233.264444444444,340,330,8.88819441731559,FALSE
"D9","selenastrum","25","D3","216D3","Plate_25_216D3_D9","10",2021-03-04 11:23:07,233.264444444444,308,323,27.7308492477241,FALSE
"E9","selenastrum","25","Ctrl","AC","Plate_25_AC_E9","10",2021-03-04 11:23:07,233.264444444444,316,305.1,32.6137326222491,FALSE
"F9","selenastrum","25","Ctrl","AC","Plate_25_AC_F9","10",2021-03-04 11:23:07,233.264444444444,313,305.1,32.6137326222491,FALSE
"G9","selenastrum","25","Ctrl","AC","Plate_25_AC_G9","10",2021-03-04 11:23:07,233.264444444444,325,305.1,32.6137326222491,FALSE
"B10","selenastrum","25","D31","145DF","Plate_25_145DF_B10","10",2021-03-04 11:23:07,233.264444444444,289,305.333333333333,15.1767365837763,FALSE
"C10","selenastrum","25","D3","250D3","Plate_25_250D3_C10","10",2021-03-04 11:23:07,233.264444444444,327,330,8.88819441731559,FALSE
"D10","selenastrum","25","D3","216D3","Plate_25_216D3_D10","10",2021-03-04 11:23:07,233.264444444444,306,323,27.7308492477241,FALSE
"E10","selenastrum","25","Ctrl","AC","Plate_25_AC_E10","10",2021-03-04 11:23:07,233.264444444444,258,305.1,32.6137326222491,FALSE
"F10","selenastrum","25","Ctrl","AC","Plate_25_AC_F10","10",2021-03-04 11:23:07,233.264444444444,301,305.1,32.6137326222491,FALSE
"G10","selenastrum","25","Ctrl","AC","Plate_25_AC_G10","10",2021-03-04 11:23:07,233.264444444444,298,305.1,32.6137326222491,FALSE
"B11","selenastrum","25","Ctrl","AC","Plate_25_AC_B11","10",2021-03-04 11:23:07,233.264444444444,376,305.1,32.6137326222491,TRUE
"C11","selenastrum","25","Ctrl","AC","Plate_25_AC_C11","10",2021-03-04 11:23:07,233.264444444444,311,305.1,32.6137326222491,FALSE
"D11","selenastrum","25","Ctrl","AC","Plate_25_AC_D11","10",2021-03-04 11:23:07,233.264444444444,274,305.1,32.6137326222491,FALSE
"E11","selenastrum","25","Ctrl","AC","Plate_25_AC_E11","10",2021-03-04 11:23:07,233.264444444444,279,305.1,32.6137326222491,FALSE
"F11","selenastrum","25","Ctrl","MC","Plate_25_MC_F11","10",2021-03-04 11:23:07,233.264444444444,2.11,1.61,0.707106781186547,FALSE
"G11","selenastrum","25","Ctrl","MC","Plate_25_MC_G11","10",2021-03-04 11:23:07,233.264444444444,1.11,1.61,0.707106781186547,FALSE
"B2","selenastrum","25","D3","206D3","Plate_25_206D3_B2","11",2021-03-05 11:38:20,257.518055555556,433,410,25.8650343127551,FALSE
"C2","selenastrum","25","D31","122DF","Plate_25_122DF_C2","11",2021-03-05 11:38:20,257.518055555556,64.6,58.2,7.26704891960966,FALSE
"D2","selenastrum","25","D3","203D3","Plate_25_203D3_D2","11",2021-03-05 11:38:20,257.518055555556,329,333.666666666667,7.23417813807024,FALSE
"E2","selenastrum","25","D31","143DF","Plate_25_143DF_E2","11",2021-03-05 11:38:20,257.518055555556,366,219.666666666667,127.343367841962,FALSE
"F2","selenastrum","25","D3","228D3","Plate_25_228D3_F2","11",2021-03-05 11:38:20,257.518055555556,271,289,16.7032930884901,FALSE
"G2","selenastrum","25","D3","218D3","Plate_25_218D3_G2","11",2021-03-05 11:38:20,257.518055555556,392,405,11.2694276695846,FALSE
"B3","selenastrum","25","D3","206D3","Plate_25_206D3_B3","11",2021-03-05 11:38:20,257.518055555556,415,410,25.8650343127551,FALSE
"C3","selenastrum","25","D31","122DF","Plate_25_122DF_C3","11",2021-03-05 11:38:20,257.518055555556,50.3,58.2,7.26704891960966,FALSE
"D3","selenastrum","25","D3","203D3","Plate_25_203D3_D3","11",2021-03-05 11:38:20,257.518055555556,330,333.666666666667,7.23417813807024,FALSE
"E3","selenastrum","25","D31","143DF","Plate_25_143DF_E3","11",2021-03-05 11:38:20,257.518055555556,159,219.666666666667,127.343367841962,FALSE
"F3","selenastrum","25","D3","228D3","Plate_25_228D3_F3","11",2021-03-05 11:38:20,257.518055555556,292,289,16.7032930884901,FALSE
"G3","selenastrum","25","D3","218D3","Plate_25_218D3_G3","11",2021-03-05 11:38:20,257.518055555556,412,405,11.2694276695846,FALSE
"B4","selenastrum","25","D3","206D3","Plate_25_206D3_B4","11",2021-03-05 11:38:20,257.518055555556,382,410,25.8650343127551,FALSE
"C4","selenastrum","25","D31","122DF","Plate_25_122DF_C4","11",2021-03-05 11:38:20,257.518055555556,59.7,58.2,7.26704891960966,FALSE
"D4","selenastrum","25","D3","203D3","Plate_25_203D3_D4","11",2021-03-05 11:38:20,257.518055555556,342,333.666666666667,7.23417813807024,FALSE
"E4","selenastrum","25","D31","143DF","Plate_25_143DF_E4","11",2021-03-05 11:38:20,257.518055555556,134,219.666666666667,127.343367841962,FALSE
"F4","selenastrum","25","D3","228D3","Plate_25_228D3_F4","11",2021-03-05 11:38:20,257.518055555556,304,289,16.7032930884901,FALSE
"G4","selenastrum","25","D3","218D3","Plate_25_218D3_G4","11",2021-03-05 11:38:20,257.518055555556,411,405,11.2694276695846,FALSE
"B5","selenastrum","25","D31","139DF","Plate_25_139DF_B5","11",2021-03-05 11:38:20,257.518055555556,453,433.333333333333,17.0977581376429,FALSE
"C5","selenastrum","25","D31","126DF","Plate_25_126DF_C5","11",2021-03-05 11:38:20,257.518055555556,504,414.333333333333,79.3872365896013,FALSE
"D5","selenastrum","25","D31","133DF","Plate_25_133DF_D5","11",2021-03-05 11:38:20,257.518055555556,414,392,24.2487113059643,FALSE
"E5","selenastrum","25","D31","124,1DF","Plate_25_124,1DF_E5","11",2021-03-05 11:38:20,257.518055555556,328,305,23,FALSE
"F5","selenastrum","25","D31","150DF","Plate_25_150DF_F5","11",2021-03-05 11:38:20,257.518055555556,268,257.333333333333,11.5902257671425,FALSE
"G5","selenastrum","25","D31","132,1DF","Plate_25_132,1DF_G5","11",2021-03-05 11:38:20,257.518055555556,35.7,32.3333333333333,2.96704117486316,FALSE
"B6","selenastrum","25","D31","139DF","Plate_25_139DF_B6","11",2021-03-05 11:38:20,257.518055555556,425,433.333333333333,17.0977581376429,FALSE
"C6","selenastrum","25","D31","126DF","Plate_25_126DF_C6","11",2021-03-05 11:38:20,257.518055555556,386,414.333333333333,79.3872365896013,FALSE
"D6","selenastrum","25","D31","133DF","Plate_25_133DF_D6","11",2021-03-05 11:38:20,257.518055555556,366,392,24.2487113059643,FALSE
"E6","selenastrum","25","D31","124,1DF","Plate_25_124,1DF_E6","11",2021-03-05 11:38:20,257.518055555556,305,305,23,FALSE
"F6","selenastrum","25","D31","150DF","Plate_25_150DF_F6","11",2021-03-05 11:38:20,257.518055555556,245,257.333333333333,11.5902257671425,FALSE
"G6","selenastrum","25","D31","132,1DF","Plate_25_132,1DF_G6","11",2021-03-05 11:38:20,257.518055555556,31.2,32.3333333333333,2.96704117486316,FALSE
"B7","selenastrum","25","D31","139DF","Plate_25_139DF_B7","11",2021-03-05 11:38:20,257.518055555556,422,433.333333333333,17.0977581376429,FALSE
"C7","selenastrum","25","D31","126DF","Plate_25_126DF_C7","11",2021-03-05 11:38:20,257.518055555556,353,414.333333333333,79.3872365896013,FALSE
"D7","selenastrum","25","D31","133DF","Plate_25_133DF_D7","11",2021-03-05 11:38:20,257.518055555556,396,392,24.2487113059643,FALSE
"E7","selenastrum","25","D31","124,1DF","Plate_25_124,1DF_E7","11",2021-03-05 11:38:20,257.518055555556,282,305,23,FALSE
"F7","selenastrum","25","D31","150DF","Plate_25_150DF_F7","11",2021-03-05 11:38:20,257.518055555556,259,257.333333333333,11.5902257671425,FALSE
"G7","selenastrum","25","D31","132,1DF","Plate_25_132,1DF_G7","11",2021-03-05 11:38:20,257.518055555556,30.1,32.3333333333333,2.96704117486316,FALSE
"B8","selenastrum","25","D31","145DF","Plate_25_145DF_B8","11",2021-03-05 11:38:20,257.518055555556,415,400,14.5258390463339,FALSE
"C8","selenastrum","25","D3","250D3","Plate_25_250D3_C8","11",2021-03-05 11:38:20,257.518055555556,339,363,22.2710574513201,FALSE
"D8","selenastrum","25","D3","216D3","Plate_25_216D3_D8","11",2021-03-05 11:38:20,257.518055555556,474,405,66.6408283261845,FALSE
"E8","selenastrum","25","D31","TRI_124,1,139,145DF","Plate_25_TRI_124,1,139,145DF_E8","11",2021-03-05 11:38:20,257.518055555556,374,374,NA,NA
"F8","selenastrum","25","D3","TRI_250D3,126,150DF","Plate_25_TRI_250D3,126,150DF_F8","11",2021-03-05 11:38:20,257.518055555556,389,389,NA,NA
"G8","selenastrum","25","D3","TRI_216D3,132,1,133DF","Plate_25_TRI_216D3,132,1,133DF_G8","11",2021-03-05 11:38:20,257.518055555556,264,264,NA,NA
"B9","selenastrum","25","D31","145DF","Plate_25_145DF_B9","11",2021-03-05 11:38:20,257.518055555556,399,400,14.5258390463339,FALSE
"C9","selenastrum","25","D3","250D3","Plate_25_250D3_C9","11",2021-03-05 11:38:20,257.518055555556,383,363,22.2710574513201,FALSE
"D9","selenastrum","25","D3","216D3","Plate_25_216D3_D9","11",2021-03-05 11:38:20,257.518055555556,341,405,66.6408283261845,FALSE
"E9","selenastrum","25","Ctrl","AC","Plate_25_AC_E9","11",2021-03-05 11:38:20,257.518055555556,366,351.3,27.1622695828034,FALSE
"F9","selenastrum","25","Ctrl","AC","Plate_25_AC_F9","11",2021-03-05 11:38:20,257.518055555556,358,351.3,27.1622695828034,FALSE
"G9","selenastrum","25","Ctrl","AC","Plate_25_AC_G9","11",2021-03-05 11:38:20,257.518055555556,302,351.3,27.1622695828034,FALSE
"B10","selenastrum","25","D31","145DF","Plate_25_145DF_B10","11",2021-03-05 11:38:20,257.518055555556,386,400,14.5258390463339,FALSE
"C10","selenastrum","25","D3","250D3","Plate_25_250D3_C10","11",2021-03-05 11:38:20,257.518055555556,367,363,22.2710574513201,FALSE
"D10","selenastrum","25","D3","216D3","Plate_25_216D3_D10","11",2021-03-05 11:38:20,257.518055555556,400,405,66.6408283261845,FALSE
"E10","selenastrum","25","Ctrl","AC","Plate_25_AC_E10","11",2021-03-05 11:38:20,257.518055555556,331,351.3,27.1622695828034,FALSE
"F10","selenastrum","25","Ctrl","AC","Plate_25_AC_F10","11",2021-03-05 11:38:20,257.518055555556,313,351.3,27.1622695828034,FALSE
"G10","selenastrum","25","Ctrl","AC","Plate_25_AC_G10","11",2021-03-05 11:38:20,257.518055555556,374,351.3,27.1622695828034,FALSE
"B11","selenastrum","25","Ctrl","AC","Plate_25_AC_B11","11",2021-03-05 11:38:20,257.518055555556,371,351.3,27.1622695828034,FALSE
"C11","selenastrum","25","Ctrl","AC","Plate_25_AC_C11","11",2021-03-05 11:38:20,257.518055555556,383,351.3,27.1622695828034,FALSE
"D11","selenastrum","25","Ctrl","AC","Plate_25_AC_D11","11",2021-03-05 11:38:20,257.518055555556,351,351.3,27.1622695828034,FALSE
"E11","selenastrum","25","Ctrl","AC","Plate_25_AC_E11","11",2021-03-05 11:38:20,257.518055555556,364,351.3,27.1622695828034,FALSE
"F11","selenastrum","25","Ctrl","MC","Plate_25_MC_F11","11",2021-03-05 11:38:20,257.518055555556,2.22,1.83,0.551543289325507,FALSE
"G11","selenastrum","25","Ctrl","MC","Plate_25_MC_G11","11",2021-03-05 11:38:20,257.518055555556,1.44,1.83,0.551543289325507,FALSE
"B2","selenastrum","25","D3","206D3","Plate_25_206D3_B2","12",2021-03-06 21:15:47,291.142222222222,507,506.333333333333,23.0072452356499,FALSE
"C2","selenastrum","25","D31","122DF","Plate_25_122DF_C2","12",2021-03-06 21:15:47,291.142222222222,131,114,15.1327459504216,FALSE
"D2","selenastrum","25","D3","203D3","Plate_25_203D3_D2","12",2021-03-06 21:15:47,291.142222222222,479,512,31.1929479209644,FALSE
"E2","selenastrum","25","D31","143DF","Plate_25_143DF_E2","12",2021-03-06 21:15:47,291.142222222222,480,322,136.923336214102,FALSE
"F2","selenastrum","25","D3","228D3","Plate_25_228D3_F2","12",2021-03-06 21:15:47,291.142222222222,444,435,7.93725393319377,FALSE
"G2","selenastrum","25","D3","218D3","Plate_25_218D3_G2","12",2021-03-06 21:15:47,291.142222222222,505,504.333333333333,8.02080627701064,FALSE
"B3","selenastrum","25","D3","206D3","Plate_25_206D3_B3","12",2021-03-06 21:15:47,291.142222222222,529,506.333333333333,23.0072452356499,FALSE
"C3","selenastrum","25","D31","122DF","Plate_25_122DF_C3","12",2021-03-06 21:15:47,291.142222222222,109,114,15.1327459504216,FALSE
"D3","selenastrum","25","D3","203D3","Plate_25_203D3_D3","12",2021-03-06 21:15:47,291.142222222222,516,512,31.1929479209644,FALSE
"E3","selenastrum","25","D31","143DF","Plate_25_143DF_E3","12",2021-03-06 21:15:47,291.142222222222,248,322,136.923336214102,FALSE
"F3","selenastrum","25","D3","228D3","Plate_25_228D3_F3","12",2021-03-06 21:15:47,291.142222222222,429,435,7.93725393319377,FALSE
"G3","selenastrum","25","D3","218D3","Plate_25_218D3_G3","12",2021-03-06 21:15:47,291.142222222222,496,504.333333333333,8.02080627701064,FALSE
"B4","selenastrum","25","D3","206D3","Plate_25_206D3_B4","12",2021-03-06 21:15:47,291.142222222222,483,506.333333333333,23.0072452356499,FALSE
"C4","selenastrum","25","D31","122DF","Plate_25_122DF_C4","12",2021-03-06 21:15:47,291.142222222222,102,114,15.1327459504216,FALSE
"D4","selenastrum","25","D3","203D3","Plate_25_203D3_D4","12",2021-03-06 21:15:47,291.142222222222,541,512,31.1929479209644,FALSE
"E4","selenastrum","25","D31","143DF","Plate_25_143DF_E4","12",2021-03-06 21:15:47,291.142222222222,238,322,136.923336214102,FALSE
"F4","selenastrum","25","D3","228D3","Plate_25_228D3_F4","12",2021-03-06 21:15:47,291.142222222222,432,435,7.93725393319377,FALSE
"G4","selenastrum","25","D3","218D3","Plate_25_218D3_G4","12",2021-03-06 21:15:47,291.142222222222,512,504.333333333333,8.02080627701064,FALSE
"B5","selenastrum","25","D31","139DF","Plate_25_139DF_B5","12",2021-03-06 21:15:47,291.142222222222,584,554.333333333333,26.7644042215278,FALSE
"C5","selenastrum","25","D31","126DF","Plate_25_126DF_C5","12",2021-03-06 21:15:47,291.142222222222,708,564.333333333333,125.643676057863,FALSE
"D5","selenastrum","25","D31","133DF","Plate_25_133DF_D5","12",2021-03-06 21:15:47,291.142222222222,550,533.333333333333,18.1475434517549,FALSE
"E5","selenastrum","25","D31","124,1DF","Plate_25_124,1DF_E5","12",2021-03-06 21:15:47,291.142222222222,491,471,20,FALSE
"F5","selenastrum","25","D31","150DF","Plate_25_150DF_F5","12",2021-03-06 21:15:47,291.142222222222,367,360.666666666667,11.8462370959446,FALSE
"G5","selenastrum","25","D31","132,1DF","Plate_25_132,1DF_G5","12",2021-03-06 21:15:47,291.142222222222,50.1,43.8666666666667,5.51935986626469,FALSE
"B6","selenastrum","25","D31","139DF","Plate_25_139DF_B6","12",2021-03-06 21:15:47,291.142222222222,547,554.333333333333,26.7644042215278,FALSE
"C6","selenastrum","25","D31","126DF","Plate_25_126DF_C6","12",2021-03-06 21:15:47,291.142222222222,510,564.333333333333,125.643676057863,FALSE
"D6","selenastrum","25","D31","133DF","Plate_25_133DF_D6","12",2021-03-06 21:15:47,291.142222222222,536,533.333333333333,18.1475434517549,FALSE
"E6","selenastrum","25","D31","124,1DF","Plate_25_124,1DF_E6","12",2021-03-06 21:15:47,291.142222222222,471,471,20,FALSE
"F6","selenastrum","25","D31","150DF","Plate_25_150DF_F6","12",2021-03-06 21:15:47,291.142222222222,347,360.666666666667,11.8462370959446,FALSE
"G6","selenastrum","25","D31","132,1DF","Plate_25_132,1DF_G6","12",2021-03-06 21:15:47,291.142222222222,39.6,43.8666666666667,5.51935986626469,FALSE
"B7","selenastrum","25","D31","139DF","Plate_25_139DF_B7","12",2021-03-06 21:15:47,291.142222222222,532,554.333333333333,26.7644042215278,FALSE
"C7","selenastrum","25","D31","126DF","Plate_25_126DF_C7","12",2021-03-06 21:15:47,291.142222222222,475,564.333333333333,125.643676057863,FALSE
"D7","selenastrum","25","D31","133DF","Plate_25_133DF_D7","12",2021-03-06 21:15:47,291.142222222222,514,533.333333333333,18.1475434517549,FALSE
"E7","selenastrum","25","D31","124,1DF","Plate_25_124,1DF_E7","12",2021-03-06 21:15:47,291.142222222222,451,471,20,FALSE
"F7","selenastrum","25","D31","150DF","Plate_25_150DF_F7","12",2021-03-06 21:15:47,291.142222222222,368,360.666666666667,11.8462370959446,FALSE
"G7","selenastrum","25","D31","132,1DF","Plate_25_132,1DF_G7","12",2021-03-06 21:15:47,291.142222222222,41.9,43.8666666666667,5.51935986626469,FALSE
"B8","selenastrum","25","D31","145DF","Plate_25_145DF_B8","12",2021-03-06 21:15:47,291.142222222222,541,532.333333333333,9.60902353693305,FALSE
"C8","selenastrum","25","D3","250D3","Plate_25_250D3_C8","12",2021-03-06 21:15:47,291.142222222222,472,469,7,FALSE
"D8","selenastrum","25","D3","216D3","Plate_25_216D3_D8","12",2021-03-06 21:15:47,291.142222222222,560,511.333333333333,42.193996413392,FALSE
"E8","selenastrum","25","D31","TRI_124,1,139,145DF","Plate_25_TRI_124,1,139,145DF_E8","12",2021-03-06 21:15:47,291.142222222222,539,539,NA,NA
"F8","selenastrum","25","D3","TRI_250D3,126,150DF","Plate_25_TRI_250D3,126,150DF_F8","12",2021-03-06 21:15:47,291.142222222222,588,588,NA,NA
"G8","selenastrum","25","D3","TRI_216D3,132,1,133DF","Plate_25_TRI_216D3,132,1,133DF_G8","12",2021-03-06 21:15:47,291.142222222222,411,411,NA,NA
"B9","selenastrum","25","D31","145DF","Plate_25_145DF_B9","12",2021-03-06 21:15:47,291.142222222222,534,532.333333333333,9.60902353693305,FALSE
"C9","selenastrum","25","D3","250D3","Plate_25_250D3_C9","12",2021-03-06 21:15:47,291.142222222222,474,469,7,FALSE
"D9","selenastrum","25","D3","216D3","Plate_25_216D3_D9","12",2021-03-06 21:15:47,291.142222222222,485,511.333333333333,42.193996413392,FALSE
"E9","selenastrum","25","Ctrl","AC","Plate_25_AC_E9","12",2021-03-06 21:15:47,291.142222222222,407,399.6,22.8823075759417,FALSE
"F9","selenastrum","25","Ctrl","AC","Plate_25_AC_F9","12",2021-03-06 21:15:47,291.142222222222,413,399.6,22.8823075759417,FALSE
"G9","selenastrum","25","Ctrl","AC","Plate_25_AC_G9","12",2021-03-06 21:15:47,291.142222222222,408,399.6,22.8823075759417,FALSE
"B10","selenastrum","25","D31","145DF","Plate_25_145DF_B10","12",2021-03-06 21:15:47,291.142222222222,522,532.333333333333,9.60902353693305,FALSE
"C10","selenastrum","25","D3","250D3","Plate_25_250D3_C10","12",2021-03-06 21:15:47,291.142222222222,461,469,7,FALSE
"D10","selenastrum","25","D3","216D3","Plate_25_216D3_D10","12",2021-03-06 21:15:47,291.142222222222,489,511.333333333333,42.193996413392,FALSE
"E10","selenastrum","25","Ctrl","AC","Plate_25_AC_E10","12",2021-03-06 21:15:47,291.142222222222,374,399.6,22.8823075759417,FALSE
"F10","selenastrum","25","Ctrl","AC","Plate_25_AC_F10","12",2021-03-06 21:15:47,291.142222222222,375,399.6,22.8823075759417,FALSE
"G10","selenastrum","25","Ctrl","AC","Plate_25_AC_G10","12",2021-03-06 21:15:47,291.142222222222,388,399.6,22.8823075759417,FALSE
"B11","selenastrum","25","Ctrl","AC","Plate_25_AC_B11","12",2021-03-06 21:15:47,291.142222222222,375,399.6,22.8823075759417,FALSE
"C11","selenastrum","25","Ctrl","AC","Plate_25_AC_C11","12",2021-03-06 21:15:47,291.142222222222,447,399.6,22.8823075759417,TRUE
"D11","selenastrum","25","Ctrl","AC","Plate_25_AC_D11","12",2021-03-06 21:15:47,291.142222222222,412,399.6,22.8823075759417,FALSE
"E11","selenastrum","25","Ctrl","AC","Plate_25_AC_E11","12",2021-03-06 21:15:47,291.142222222222,397,399.6,22.8823075759417,FALSE
"F11","selenastrum","25","Ctrl","MC","Plate_25_MC_F11","12",2021-03-06 21:15:47,291.142222222222,1.44,1.885,0.629325035256027,FALSE
"G11","selenastrum","25","Ctrl","MC","Plate_25_MC_G11","12",2021-03-06 21:15:47,291.142222222222,2.33,1.885,0.629325035256027,FALSE
"B2","selenastrum","25","D3","206D3","Plate_25_206D3_B2","2",2021-02-24 14:47:01,44.6627777777778,8.22,8.48,0.754387168501692,FALSE
"C2","selenastrum","25","D31","122DF","Plate_25_122DF_C2","2",2021-02-24 14:47:01,44.6627777777778,8.78,7.18666666666667,1.46766254068615,FALSE
"D2","selenastrum","25","D3","203D3","Plate_25_203D3_D2","2",2021-02-24 14:47:01,44.6627777777778,10,9.97333333333333,0.740360272660096,FALSE
"E2","selenastrum","25","D31","143DF","Plate_25_143DF_E2","2",2021-02-24 14:47:01,44.6627777777778,8,8.91333333333333,1.22087400387318,FALSE
"F2","selenastrum","25","D3","228D3","Plate_25_228D3_F2","2",2021-02-24 14:47:01,44.6627777777778,7.44,7.59333333333333,1.00877813880622,FALSE
"G2","selenastrum","25","D3","218D3","Plate_25_218D3_G2","2",2021-02-24 14:47:01,44.6627777777778,9.22,10.24,0.895991071384084,FALSE
