"","Isolate","host_species","plate_no","pCC_greater","pCC_less","pGR_greater","pGR_less","ccEffect","grEffect","annotation","exact_isolate","asymptote","intercept","growthParam","growthrate","r2","std_error","outlier","split_var","normCC","normGR","logNormCC","logNormGR"
"1082","84D3","coelastrum","8",0.610153747436774,0.389846252563226,0.159331551670888,0.840668448329112,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_8_84D3_E2",347.934323311138,-3.20728976384324,0.0417938796390475,0.0306110344696676,0.990075607159314,0.00176943727559744,FALSE,"84D3_8",0.95731412138361,1.10644201428931,-0.0436237058761092,0.10114947451701
"1083","84D3","coelastrum","8",0.610153747436774,0.389846252563226,0.159331551670888,0.840668448329112,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_8_84D3_E3",364.635454356459,-3.17413903875007,0.0403834649403627,0.0291055797046335,0.994458921198101,0.0012543518234875,FALSE,"84D3_8",1.00326597931074,1.05202704819935,0.00326065758425865,0.0507188252010994
"1084","84D3","coelastrum","8",0.610153747436774,0.389846252563226,0.159331551670888,0.840668448329112,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_8_84D3_E4",370.775964328847,-3.12526960270835,0.0396199608402389,0.0287091121335486,0.993392731401028,0.00135179123547034,FALSE,"84D3_8",1.02016111300471,1.03769664788614,0.0199605687489582,0.0370034952934767
"1085","84DF","scenedesmus","15",0.00906850974704501,0.990931490252955,0.000969647989941179,0.999030352010059,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_15_84DF_B5",437.551538823473,-4.38992939556099,0.0274566175329971,0.032623414078984,0.944516607902563,0.00456504942744313,FALSE,"84DF_15",1.37372328963809,1.12754411173142,0.317524783153105,0.120041915116241
"1086","84DF","scenedesmus","15",0.00906850974704501,0.990931490252955,0.000969647989941179,0.999030352010059,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_15_84DF_C5",489.24009044136,-4.47110536680401,0.0262604887320962,0.0312575411933631,0.929391906645501,0.00497418557668572,FALSE,"84DF_15",1.53600306896667,1.08033624054336,0.429183632748659,0.0772723265182532
"1087","84DF","scenedesmus","15",0.00906850974704501,0.990931490252955,0.000969647989941179,0.999030352010059,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_15_84DF_D5",468.767754457563,-4.36458179189286,0.0267725258723477,0.0318148926428888,0.927526274023868,0.0051344865335619,FALSE,"84DF_15",1.47172875556839,1.09959965495965,0.386437734012057,0.0949461635217562
"1088","85DF","scenedesmus","15",0.0104036476721714,0.989596352327829,0.0729301630123491,0.927069836987651,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_85DF_E5",452.414357785867,-4.35420867445602,0.0260480214818919,0.0326342676547955,0.957750543980172,0.00395728747881504,FALSE,"85DF_15",1.42038613674684,1.12791923756797,0.35092876193415,0.120374552611882
"1089","85DF","scenedesmus","15",0.0104036476721714,0.989596352327829,0.0729301630123491,0.927069836987651,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_85DF_F5",517.326687813907,-4.40421177602397,0.0230203407885934,0.0291354956764042,0.933928562654806,0.00447416331079085,FALSE,"85DF_15",1.6241828821176,1.00699321391592,0.485004847540594,0.00696887480201759
"1090","85DF","scenedesmus","15",0.0104036476721714,0.989596352327829,0.0729301630123491,0.927069836987651,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_85DF_G5",436.581600078291,-4.58075753577078,0.027218935701027,0.0320575069991303,0.926816815035441,0.00520089180625295,FALSE,"85DF_15",1.37067809992773,1.10798499403359,0.315305580836928,0.102543044942393
"1091","86D3","coelastrum","6",0.0174842184691546,0.982515781530845,0.730655658461097,0.269344341538903,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_6_86D3_F5",413.737445282675,-3.40137418823135,0.0376520378682367,0.0300179437418015,0.97496147720023,0.00277735206408896,FALSE,"86D3_6",1.10704349858152,0.993784838708319,0.101692947066089,-0.00623455580841452
"1092","86D3","coelastrum","6",0.0174842184691546,0.982515781530845,0.730655658461097,0.269344341538903,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_6_86D3_F6",420.457037400261,-3.25879960785636,0.0366601338657843,0.029035628547753,0.975741271780313,0.00264324416033587,FALSE,"86D3_6",1.12502321216972,0.961263958694849,0.117803668483272,-0.0395062368686547
"1093","86D3","coelastrum","6",0.0174842184691546,0.982515781530845,0.730655658461097,0.269344341538903,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_6_86D3_F7",460.489553247614,-3.28279258950434,0.0345652662400362,0.0303098332847734,0.973861852017619,0.00286689409043302,FALSE,"86D3_6",1.23213881629492,1.00344823886917,0.208751534327976,0.00344230732519531
"1094","86DF","scenedesmus","15",0.00343525211489013,0.99656474788511,0.104801775488151,0.895198224511849,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_86DF_B6",561.304894842489,-4.68274251576277,0.0261863426702301,0.0304093024957428,0.926741193947438,0.00493624282642974,FALSE,"86DF_15",1.76225550184632,1.05101905913099,0.566594523724751,0.0497602260129695
"1095","86DF","scenedesmus","15",0.00343525211489013,0.99656474788511,0.104801775488151,0.895198224511849,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_86DF_C6",458.972270440395,-4.4571183858786,0.0254060264056908,0.0293653472325104,0.912304735202562,0.00525645100302751,FALSE,"86DF_15",1.44097515665786,1.01493743974196,0.365320076520305,0.014826974871983
"1096","86DF","scenedesmus","15",0.00343525211489013,0.99656474788511,0.104801775488151,0.895198224511849,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_86DF_D6",523.142748606361,-4.6884573339149,0.0262539160375033,0.0333482850088762,0.971457799388942,0.00330023324306813,FALSE,"86DF_15",1.6424428068479,1.15259740464511,0.496184649977616,0.142018008278443
"1097","87D3","scenedesmus","10",0.102510525546332,0.897489474453668,0.133292028991789,0.866707971008211,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_10_87D3_B2",180.681239018257,-4.54958590994256,0.0386856459872733,0.0228062604634394,0.936110401381174,0.00297903515824204,FALSE,"87D3_10",1.06761559314567,1.00572291632929,0.0654277442355609,0.00570660265523657
"1098","87D3","scenedesmus","10",0.102510525546332,0.897489474453668,0.133292028991789,0.866707971008211,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_10_87D3_C2",192.193179366921,-4.49696975161758,0.0368973697250765,0.0235346035064843,0.949894571615121,0.00270259878537107,FALSE,"87D3_10",1.13563774691424,1.03784178520363,0.127194384685812,0.0371433503936398
"1099","87D3","scenedesmus","10",0.102510525546332,0.897489474453668,0.133292028991789,0.866707971008211,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_10_87D3_D2",248.767521737461,-4.28026057127654,0.0337525653405225,0.0228406489710365,0.946153797927924,0.00272442661035549,FALSE,"87D3_10",1.46992619000294,1.00723939949865,0.385212188647685,0.00721332083304578
"1100","87DF","scenedesmus","15",0.0260809063522737,0.973919093647726,1.53178131882758e-05,0.999984682186812,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_15_87DF_E6",434.840426503361,-4.25972858093471,0.0253020139395445,0.0333094871776811,0.941114949050451,0.0048104810782022,FALSE,"87DF_15",1.36521156517935,1.15125645774096,0.311309409432167,0.14085391790147
"1101","87DF","scenedesmus","15",0.0260809063522737,0.973919093647726,1.53178131882758e-05,0.999984682186812,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_15_87DF_F6",398.814432808359,-4.35538150087723,0.0281997215629614,0.0329603868527006,0.952698122428243,0.00424026704066876,FALSE,"87DF_15",1.25210546868555,1.13919070598112,0.224826509294083,0.130318103268984
"1102","87DF","scenedesmus","15",0.0260809063522737,0.973919093647726,1.53178131882758e-05,0.999984682186812,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_15_87DF_G6",488.505996155852,-4.33191658922047,0.0256695047747098,0.0338699302991557,0.961276546586377,0.00392479107269073,FALSE,"87DF_15",1.5336983292336,1.17062672781904,0.427682027304242,0.157539270195088
"1103","88D3","scenedesmus","10",0.00055153018545624,0.999448469814544,0.950056860386127,0.0499431396138729,"Increased CC","Decreased GR","Increased CC
Decreased GR","Plate_10_88D3_E2",228.735833619709,-4.1866075111221,0.0334553857307089,0.0224463506708941,0.937139467869093,0.00290671639354473,FALSE,"88D3_10",1.35156225411372,0.989851417941627,0.301261148650722,-0.0102004300043101
"1104","88D3","scenedesmus","10",0.00055153018545624,0.999448469814544,0.950056860386127,0.0499431396138729,"Increased CC","Decreased GR","Increased CC
Decreased GR","Plate_10_88D3_F2",226.25196922211,-4.19712366939577,0.0330907794439902,0.0218922575301222,0.946297142373487,0.00260762710291024,FALSE,"88D3_10",1.3368855097182,0.965416716323251,0.290342662230422,-0.0351954404682704
"1105","88D3","scenedesmus","10",0.00055153018545624,0.999448469814544,0.950056860386127,0.0499431396138729,"Increased CC","Decreased GR","Increased CC
Decreased GR","Plate_10_88D3_G2",244.835931417652,-4.09453445233569,0.030641580744733,0.0222214446210188,0.937901977409194,0.00285892296461875,FALSE,"88D3_10",1.44669507229478,0.979933388252224,0.369281694478244,-0.0202706807988641
"1106","88DF","scenedesmus","15",0.0283024097267964,0.971697590273204,0.309519180633595,0.690480819366405,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_88DF_B7",520.914290192214,-4.6557142279612,0.0264437463315973,0.032028821773112,0.967303945768589,0.0033997464448455,FALSE,"88DF_15",1.63544640767688,1.10699356322833,0.49191579930098,0.101647839101037
"1107","88DF","scenedesmus","15",0.0283024097267964,0.971697590273204,0.309519180633595,0.690480819366405,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_88DF_C7",391.358695165724,-4.45192618793365,0.0260139948305733,0.0294376293985653,0.968280817687115,0.00307611476004019,FALSE,"88DF_15",1.22869766518734,1.01743568626273,0.205954799659536,0.0172854287327271
"1108","88DF","scenedesmus","15",0.0283024097267964,0.971697590273204,0.309519180633595,0.690480819366405,"Increased CC","No Significant GR Change","Increased CC
No Significant GR Change","Plate_15_88DF_D7",451.012683603036,-4.31439246840653,0.023866596286211,0.0276508888907684,0.899770546553246,0.00532819688693443,FALSE,"88DF_15",1.41598548379835,0.955681611907392,0.34782574366414,-0.0453304633393929
"1109","89D3","scenedesmus","12",0.174912027566699,0.825087972433301,0.402608428586923,0.597391571413077,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_12_89D3_B2",334.347321253745,-4.51113355792027,0.0313530467229963,0.0264718751353167,0.979104996444841,0.00223270152781887,FALSE,"89D3_12",1.21225021958863,1.083109184304,0.192478318144681,0.079835779469063
"1110","89D3","scenedesmus","12",0.174912027566699,0.825087972433301,0.402608428586923,0.597391571413077,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_12_89D3_B3",315.043434354732,-4.83656735435159,0.0334496348680121,0.022108987847125,0.977462102550378,0.00167859374482971,FALSE,"89D3_12",1.14225970480151,0.904599605070629,0.133008497640088,-0.100262858517498
"1111","89D3","scenedesmus","12",0.174912027566699,0.825087972433301,0.402608428586923,0.597391571413077,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_12_89D3_B4",309.59575017805,-4.77900358043824,0.0336183129602206,0.0259560152844179,0.982773432550154,0.0019840383592911,FALSE,"89D3_12",1.12250791999681,1.06200253660843,0.115565396285826,0.0601563113370741
"1112","89DF","scenedesmus","15",0.214204018669336,0.785795981330664,0.27352195194458,0.72647804805542,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_15_89DF_E7",315.365231158271,-4.4933567995133,0.0292315610220462,0.0322287400679723,0.969132851834987,0.00332077381528004,FALSE,"89DF_15",0.990110934015018,1.11390322313245,-0.00993828757052059,0.107870264421198
"1113","89DF","scenedesmus","15",0.214204018669336,0.785795981330664,0.27352195194458,0.72647804805542,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_15_89DF_F7",402.469284207937,-4.92359878493635,0.028803871867415,0.0310913208679337,0.972281440044062,0.00303087398201262,FALSE,"89DF_15",1.26358012719382,1.07459126398345,0.233949062688392,0.0719403697275679
"1114","89DF","scenedesmus","15",0.214204018669336,0.785795981330664,0.27352195194458,0.72647804805542,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_15_89DF_G7",374.580540362436,-4.51669966870238,0.0263223737476423,0.0269861431190735,0.942059964882763,0.0038639392978721,FALSE,"89DF_15",1.17602148886214,0.932706389913205,0.162137122151442,-0.0696648222883276
"1115","8D3","chlorella","3",0.066319818872325,0.933680181127675,0.0873563671928604,0.91264363280714,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_3_8D3_B7",217.534473161227,-3.93020284639841,0.0475972055794436,0.0338084463611096,0.894450758461522,0.00670523381195973,FALSE,"8D3_3",1.07919714734287,1.08616731934981,0.0762173826007113,0.0826552790271531
"1116","8D3","chlorella","3",0.066319818872325,0.933680181127675,0.0873563671928604,0.91264363280714,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_3_8D3_C7",223.525146660963,-4.24347670833573,0.0473120339689667,0.0311602078799531,0.934244382633519,0.00477282928950852,FALSE,"8D3_3",1.10891711612586,1.00108709823129,0.103383968087295,0.00108650776789555
"1117","8D3","chlorella","3",0.066319818872325,0.933680181127675,0.0873563671928604,0.91264363280714,"No Significant CC Change","No Significant GR Change","No Significant CC Change
No Significant GR Change","Plate_3_8D3_D7",203.795579786951,-4.05408265288759,0.0476589807714591,0.0334734173011928,0.908019036669854,0.00615093198011717,FALSE,"8D3_3",1.01103795251871,1.07540380741473,0.0109774789170326,0.0726962258509379
"1118","8DF","chlorella","1",0.00190319404125454,0.998096805958745,0.00024822353116926,0.999751776468831,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_1_8DF_B6",329.598644349931,-7.27015149839903,0.067639395031599,0.0337237115192765,0.990707916016048,0.00188563870862375,FALSE,"8DF_1",1.72955156021523,1.14830693845525,0.547862161159576,0.138288630153304
"1119","8DF","chlorella","1",0.00190319404125454,0.998096805958745,0.00024822353116926,0.999751776468831,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_1_8DF_C6",324.775171064625,-6.51390626910587,0.0610803132286251,0.0331776133241841,0.978151510156955,0.00286280759734183,FALSE,"8DF_1",1.70424063770609,1.12971205911809,0.533119637747703,0.121962785313659
"1120","8DF","chlorella","1",0.00190319404125454,0.998096805958745,0.00024822353116926,0.999751776468831,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_1_8DF_D6",287.929446307732,-6.29620038351588,0.0616506262824539,0.032726159929485,0.97660621389963,0.00292432028447533,FALSE,"8DF_1",1.51089463391341,1.11433987610004,0.41270194817446,0.108262190215406
"1121","9,1DF","chlorella","1",0.000774813753914446,0.999225186246085,0.0211141327710035,0.978885867228996,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_1_9,1DF_B7",321.111900411581,-7.0933423153246,0.0648537815272042,0.0361579257676857,0.983410632027258,0.00271137977398357,FALSE,"9,1DF_1",1.68501781752139,1.2311929846586,0.521776137945087,0.207983605555698
"1122","9,1DF","chlorella","1",0.000774813753914446,0.999225186246085,0.0211141327710035,0.978885867228996,"Increased CC","Increased GR","Increased CC
Increased GR","Plate_1_9,1DF_C7",304.184457916358,-6.68600281157158,0.0629044525061836,0.0358825325159368,0.974063307303028,0.00338054067666217,FALSE,"9,1DF_1",1.59619195285252,1.22181572552725,0.467620763006469,0.20033805193745
